GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS936322691	2021-03-24 09:27:44.229389	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			US-Georgia-Winder-18 Mimosa St - 34.002x-83.707	L4550633	P	34.0016390	-83.7069437	2020-06-01	18:09:00	obsr751253	S69960578	Stationary	P21	EBIRD	652			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS946257947	2021-03-25 19:48:59.853625	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			US-Georgia-Winder-18 Mimosa St - 34.001x-83.707	L4548104	P	34.0014976	-83.7068667	2020-06-21	10:17:00	obsr751253	S70687178	Traveling	P22	EBIRD	507	0.708		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS949498309	2021-03-24 09:27:44.229389	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			US-Georgia-Winder-18 Mimosa St - 34.001x-83.707	L4548104	P	34.0014976	-83.7068667	2020-06-28	13:54:00	obsr751253	S70940078	Stationary	P21	EBIRD	438			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS937370239	2021-03-24 09:27:44.229389	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			US-Georgia-Winder-18 Mimosa St - 34.001x-83.707	L4548104	P	34.0014976	-83.7068667	2020-06-03	17:42:00	obsr751253	S70037015	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1179000508	2021-06-09 11:30:02.688321	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2021-06-09	10:46:00	obsr751253	S89893285	Traveling	P22	EBIRD	43	2.028		2	1		0	1	0		Side A	Heard only	
URN:CornellLabOfOrnithology:EBIRD:OBS1176819057	2021-06-06 10:58:51.369994	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2021-06-06	09:31:00	obsr751253	S89718212	Traveling	P22	EBIRD	68	2.704		2	1		0	1	0		Side B		
URN:CornellLabOfOrnithology:EBIRD:OBS1180788840	2021-06-13 07:56:25.102627	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2021-06-12	07:40:00	obsr158314	S90039187	Traveling	P22	EBIRD	81	2.483		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1180793429	2021-06-13 11:34:05.452614	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2021-06-12	07:34:00	obsr751253	S90039223	Traveling	P22	EBIRD	87	2.494		2	1		0	1	0		Side A, birdberry trail.		
URN:CornellLabOfOrnithology:EBIRD:OBS1174775297	2021-06-03 17:26:02.259981	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2021-06-03	14:00:00	obsr585422	S89558756	Traveling	P22	EBIRD	201	10.239		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1184542414	2021-06-17 20:17:44.609293	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2021-06-17	18:36:00	obsr751253	S90348259	Traveling	P22	EBIRD	84	3.331		2	1		0	1	0		Side B		
URN:CornellLabOfOrnithology:EBIRD:OBS1190605627	2021-06-27 09:03:07.561	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L15542711	P	33.9752890	-83.7280510	2021-06-27	07:28:00	obsr202592	S90858264	Traveling	P22	EBIRD	93	9.605		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1469097309	2022-06-28 17:47:54.965491	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2022-06-28	09:30:00	obsr972674	S113990146	Traveling	P22	EBIRD	120	14.645		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463679666	2022-06-20 18:06:30.205744	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2022-06-20	16:50:00	obsr196189	S113386804	Traveling	P22	EBIRD	70	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1451877087	2022-06-05 08:36:55.673215	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Barrow	US-GA-013		29			Fort Yargo SP	L792119	H	33.9752891	-83.7280512	2022-06-05	07:03:00	obsr751253	S112190233	Traveling	P22	EBIRD	92	4.233		2	1		0	1	0		Side B		
URN:CornellLabOfOrnithology:EBIRD:OBS477282768	2021-08-17 17:12:37.314397	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				X					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2004-06-12	08:00:00	obsr219813	S35325317	Traveling	P22	EBIRD	120	8.047		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS120803632	2020-11-25 19:27:41.141825	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2011-06-12	07:30:00	obsr162100	S8398460	Traveling	P22	EBIRD	215	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS121554953	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Johnson Mtn Rd/Salacoa Rd	L1207286	P	34.3906208	-84.6888828	2011-06-16	10:35:00	obsr205889	S8463118	Traveling	P22	EBIRD	80	12.392		3	1	G273172	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS121401166	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Johnson Mtn Rd/Salacoa Rd	L1207286	P	34.3906208	-84.6888828	2011-06-16	10:35:00	obsr239634	S8450488	Traveling	P22	EBIRD	80	12.392		3	1	G273172	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS121443246	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Johnson Mtn Rd/Salacoa Rd	L1207286	P	34.3906208	-84.6888828	2011-06-16	10:35:00	obsr247264	S8453515	Traveling	P22	EBIRD	80	12.392		3	1	G273172	0	1	0		Birding with JoAnn King and Larry Stephens. Sunny, hot, and humid. Birds relatively quiet. While crossing over a bridge on Salacoa Road near Hwy 61 we photographed a 4 ft long Northern Water Snake, Nerodia sipedon, swimming in the creek. On Johnson Mountain Rd., we had a box turtle on the gravel roadtop.		
URN:CornellLabOfOrnithology:EBIRD:OBS644601494	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Johnson Mtn Rd/Salacoa Rd	L1207286	P	34.3906208	-84.6888828	2011-06-16	10:35:00	obsr297513	S47564827	Traveling	P22	EBIRD	80	12.392		3	1	G273172	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS156490511	2022-09-08 11:18:58.418966	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Lake Allatoona--Coopers Furnace Park and Overlook	L1118671	H	34.1645585	-84.7336905	2012-06-16	16:01:00	obsr230064	S10988463	Traveling	P22	EBIRD	60	3.219		2	1		0	1	0		<br>Submitted from BirdLog NA for iOS, version 1.4.4 Observers: Kathy Miller, Patty McLean		
URN:CornellLabOfOrnithology:EBIRD:OBS156442278	2018-12-14 04:22:18	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2012-06-16	09:15:00	obsr162100	S10985340	Traveling	P22	EBIRD	113	8.047		2	1		0	1	0			stamp creek rd	
URN:CornellLabOfOrnithology:EBIRD:OBS155718151	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Mosley's Residence--Adairsville	L1460931	P	34.3024058	-84.9408396	2012-06-08	08:45:00	obsr305928	S10935956	Stationary	P21	EBIRD	40			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS328714754	2018-08-06 17:41:15	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Allatoona WMA-Stamp Cr.	L3748532	P	34.2159664	-84.6837598	2015-06-14	10:10:00	obsr91755	S24042051	Traveling	P22	EBIRD	99	3.058		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS329506923	2021-08-17 17:06:59.039101	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				5					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2015-06-28	05:58:00	obsr125981	S24098532	Traveling	P22	EBIRD	120	4.184		2	1	G1331547	0	1	0		Other observers: Joel McNeal. Area covered included the entrance just east of the Stamp Creek Baptist Church. Since the entrance was gated, we walked the logging roads roughly paralleling the power line cut. Our main target was to search for BACSs in the area from which they were reported in the early 2000's. Unfortunately, when we arrived in that area we realized that it had been logged between 10 - 15 years ago & is currently a young regenerating pine forest unsuitable for BACSs.		
URN:CornellLabOfOrnithology:EBIRD:OBS327788369	2021-04-01 04:41:10.372259	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Brandon Farm & Taff Rd.	L598601	H	34.0974841	-84.9066460	2015-06-19	17:12:00	obsr345677	S23974324	Traveling	P22	EBIRD	31	2.897		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.0.0 Build 2	Heard singing from the wooded lot located along northeast side of Brandon Road.	
URN:CornellLabOfOrnithology:EBIRD:OBS329501983	2021-08-17 17:06:57.994802	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				5					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2015-06-28	05:58:00	obsr91755	S24098156	Traveling	P22	EBIRD	120	4.184		2	1	G1331547	0	1	0		Other observers: Joel McNeal. Area covered included the entrance just east of the Stamp Creek Baptist Church. Since the entrance was gated, we walked the logging roads roughly paralleling the power line cut. Our main target was to search for BACSs in the area from which they were reported in the early 2000's. Unfortunately, when we arrived in that area we realized that it had been logged between 10 - 15 years ago & is currently a young regenerating pine forest unsuitable for BACSs.		
URN:CornellLabOfOrnithology:EBIRD:OBS512497940	2022-09-08 11:18:58.418966	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Lake Allatoona--Coopers Furnace Park and Overlook	L1118671	H	34.1645585	-84.7336905	2017-06-19	11:49:00	obsr251270	S37692934	Traveling	P22	EBIRD	45	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS512498160	2018-08-06 17:46:10	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Etowah River, Old River Rd.	L2037583	P	34.1560986	-84.7701296	2017-06-19	11:29:00	obsr251270	S37692952	Traveling	P22	EBIRD	20	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627918136	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2	CN	C4	CN		United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2018-06-05	07:48:00	obsr370933	S46317712	Stationary	P21	EBIRD	39			1	1		0	1	0		1 squirrel		
URN:CornellLabOfOrnithology:EBIRD:OBS632193462	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2018-06-18	07:03:00	obsr370933	S46631720	Stationary	P21	EBIRD	43			1	1		0	1	0		Squirrels: 2		
URN:CornellLabOfOrnithology:EBIRD:OBS631212033	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2018-06-15	07:44:00	obsr370933	S46559861	Stationary	P21	EBIRD	73			1	1		1	1	0		1 squirrel		
URN:CornellLabOfOrnithology:EBIRD:OBS630641803	2018-06-13 08:58:43	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2018-06-13	07:50:00	obsr370933	S46516842	Stationary	P21	EBIRD	45			1	1		0	1	0		3 squirrels		
URN:CornellLabOfOrnithology:EBIRD:OBS633010052	2021-08-17 17:19:48.894883	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2018-06-20	19:00:00	obsr57649	S46689063	Traveling	P22	EBIRD	157	26.274		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633651134	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			597 Barnsley Gardens Rd, Adairsville US-GA (34.3016,-84.9843)	L7612232	P	34.3015760	-84.9842720	2018-06-23	08:36:00	obsr805864	S46737735	Traveling	P22	EBIRD	132	3.654		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS771658264	2021-08-17 17:24:29.097596	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2019-06-05	19:21:00	obsr57649	S57125649	Traveling	P22	EBIRD	140	9.214		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS774946734	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Manning Mill Park	L7601448	H	34.3438180	-84.9045920	2019-06-14	11:40:00	obsr408688	S57372233	Traveling	P22	EBIRD	68	2.253		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS773437405	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2019-06-10	08:10:00	obsr370933	S57253867	Stationary	P21	EBIRD	33			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS773823802	2021-03-24 09:28:11.101905	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2019-06-11	08:03:00	obsr370933	S57282857	Stationary	P21	EBIRD	53			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS771230154	2019-06-04 20:11:42	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2019-06-04	19:17:00	obsr968997	S57093510	Stationary	P21	EBIRD	41			2	1	G4253093	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS771225999	2019-06-04 20:11:42	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			White Spruce	L4494370	P	34.2292650	-84.7462250	2019-06-04	19:17:00	obsr370933	S57093163	Stationary	P21	EBIRD	41			2	1	G4253093	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS949348390	2020-06-28 16:18:29	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log Creek Trails	L3332408	H	34.3557210	-84.6563440	2020-06-28	11:55:00	obsr237832	S70924031	Traveling	P22	EBIRD	140	7.081		2	1		0	1	0		There was a black bear sighting, we just missed it.		
URN:CornellLabOfOrnithology:EBIRD:OBS944149291	2020-06-22 13:37:45	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		29			Tanyard Creek Bridge, Acworth US-GA (34.0900,-84.6899)	L6527552	P	34.0899790	-84.6898580	2020-06-17	10:29:00	obsr251270	S70531961	Stationary	P21	EBIRD	13			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS944458286	2021-08-17 17:35:04.808185	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2020-06-17	20:28:00	obsr251270	S70555000	Traveling	P22	EBIRD	47	0.402		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS939675738	2021-03-19 03:33:41.438287	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		29			Lake Allatoona, Acworth US-GA	L11081078	P	34.0892260	-84.7094150	2020-06-07	08:25:00	obsr251270	S70201290	Traveling	P22	EBIRD	93	3.380		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS941364322	2021-08-17 17:34:49.926073	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2020-06-11	20:58:00	obsr239634	S70329157	Traveling	P22	EBIRD	27	0.989		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1173825107	2021-06-29 15:57:07.280545	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				5					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2021-06-02	07:57:00	obsr57649	S89488240	Traveling	P22	EBIRD	259	21.191		3	1	G6834227	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1173873603	2021-06-29 15:57:07.280545	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				5					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2021-06-02	07:57:00	obsr1401040	S89491598	Traveling	P22	EBIRD	259	21.191		3	1	G6834227	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1216485152	2022-09-08 11:18:58.418966	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Lake Allatoona--Coopers Furnace Park and Overlook	L1118671	H	34.1645585	-84.7336905	2021-06-10	09:42:00	obsr2423871	S93123062	Traveling	P22	EBIRD	258	0.966		2	1	G7083617	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1214462215	2022-09-08 11:18:58.418966	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Lake Allatoona--Coopers Furnace Park and Overlook	L1118671	H	34.1645585	-84.7336905	2021-06-10	09:42:00	obsr1151165	S92958122	Traveling	P22	EBIRD	258	0.966		2	1	G7083617	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1190828174	2021-06-27 14:40:29.519053	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2021-06-27	07:49:00	obsr57649	S90878787	Traveling	P22	EBIRD	285	28.539		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1191002399	2021-06-27 19:03:08.541346	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2021-06-27	07:49:00	obsr1219238	S90895267	Traveling	P22	EBIRD	285	27.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1450968215	2022-06-04 10:00:05.124196	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2022-06-04	09:20:00	obsr125981	S112100745	Traveling	P22	EBIRD	37	2.672		1	1		0	1	0		Gates closed at first crossing of Stamp Creek		
URN:CornellLabOfOrnithology:EBIRD:OBS1459171753	2022-06-14 09:44:00.758533	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Pine Log WMA	L457171	H	34.2909065	-84.6706867	2022-06-14	08:43:00	obsr1226156	S112919629	Traveling	P22	EBIRD	60	2.240		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1449335549	2022-06-17 13:00:02.348161	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Bartow	US-GA-015		28			Brandon Farm & Taff Rd.	L598601	H	34.0974841	-84.9066460	2022-06-02	07:37:00	obsr800435	S111941712	Traveling	P22	EBIRD	90	0.515		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS630568555	2018-06-12 21:30:57	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Ben Hill	US-GA-017		27			Owensboro BBS Route Stop #17	L3691593	P	31.8258500	-83.4591330	2018-06-05	07:44:00	obsr617813	S46511001	Stationary	P21	EBIRD	3			2	1	G3279315	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS630521000	2018-06-12 21:30:57	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Ben Hill	US-GA-017		27			Owensboro BBS Route Stop #17	L3691593	P	31.8258500	-83.4591330	2018-06-05	07:44:00	obsr139202	S46507361	Stationary	P21	EBIRD	3			2	1	G3279315	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS94212852	2018-08-06 17:33:01	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Berrien	US-GA-019	US-GA_2829	27			Paradise PFA	L337493	H	31.4010079	-83.3665066	2010-06-19	18:00:00	obsr129304	S6558465	Traveling	P22	EBIRD	168	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS202008286	2018-01-16 11:35:06	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Berrien	US-GA-019		27			Weber_Route_27313_Stop_43	L2239848	P	31.4657500	-83.3223000	2013-06-05	10:41:00	obsr239634	S14462152	Stationary	P21	EBIRD	3			1	1	G646226	0	1	0			Observer: Ken Blankenship (B1362). Recorder: Rebecca Byrd. North American BBS Route for U.S.G.S.; Patuxent Wildlife Research Center; and the Georgia Dept. of Natural Resources.	
